repr,metric,algo,k_target,k_actual,elapsed_s,error,k,pop_min,pop_max,pop_ratio,pop_cv,avg_within_std,avg_dominant_margin,min_dominant_margin,wcss,silhouette,n_disconnected
pca_5,cosine,simulated_annealing,20,20,37.64,,20,2386.4,589068.4,246.843949044586,0.8514776594193321,6.722927242234188,11.740006838916154,0.08742519469271903,94842.12736374246,-0.21376013053953366,0
pca_5,cosine,agglomerative_average,3,3,0.14,,3,1295.4,3527961.600000001,2723.4534506716077,1.206345666690003,7.132237288741585,24.4734250815218,1.5803696713422504,109524.52720198916,0.3990876120799514,0
pca_5,cosine,agglomerative_average,5,5,0.14,,5,1295.4,3522985.600000001,2719.6121661262937,1.7552004869502915,6.981749792036519,24.854010140163584,1.589129697830352,104885.21048669264,0.3374389329506392,0
pca_5,cosine,agglomerative_average,7,7,0.14,,7,1295.4,3519254.200000001,2716.731665894705,2.1681969203048665,6.806833383747926,21.364198120030043,1.5920850901600831,100581.61526007183,0.3101189299816921,0
pca_5,cosine,agglomerative_average,10,10,0.14,,10,1295.4,3403968.8000000003,2627.7356800988114,2.5756476481705812,4.7335819431277395,22.783048627369986,0.31640864649164413,78960.14257864063,0.3087713482918528,0
pca_5,cosine,agglomerative_average,15,15,0.2,,15,1295.4,3070198.0000000005,2370.077196232824,2.900650783006489,4.616732715785513,20.651160054789038,1.0679705661802394,73297.19072128538,-0.0062152358723041425,0
pca_5,cosine,agglomerative_average,20,20,0.14,,20,653.4,3040432.8000000007,4653.248852157944,3.363901076679168,4.5600447647032505,17.07355694372921,1.0368004290690787,69133.81924549732,-0.08185397807993634,0
pca_5,cosine,louvain,3,3,0.18,,3,378988.9999999998,2724230.7999999993,7.188152690447482,0.7779097734190825,7.721508667655627,17.314131787843692,3.1966420331099754,113836.75184328767,0.19138150605926058,0
pca_5,cosine,louvain,5,5,0.23,,5,10413.8,1527627.2,146.69258099829074,0.6957535171610825,6.974562983635439,17.542434779647373,0.9089234855639612,107350.13401193001,0.012130699732368274,0
pca_5,cosine,louvain,7,7,0.25,,7,10413.8,1527627.2,146.69258099829074,1.0236686118492007,5.932465193906099,20.158645904325315,0.9089234855639612,99194.46790689306,0.06293920642106163,0
pca_5,cosine,louvain,10,9,0.54,,9,10413.8,1527627.2,146.69258099829074,1.197944735198327,5.788255595637449,21.185628919541355,0.34366383216121765,104323.70278850119,-0.024948111190760243,0
pca_5,cosine,louvain,15,15,0.3,,15,5771.4,1527627.2,264.68919153065116,1.6744388587387151,4.850680676239755,31.59922532466496,0.38390288725439436,88538.78983463073,-0.10724076343634203,0
pca_5,cosine,louvain,20,20,0.45,,20,3274.2,1527627.2,466.5650235171951,2.092585265965699,4.873208725881902,33.07603852226124,1.0764239062447318,88598.62802676005,-0.08303144898000393,0
pca_5,cosine,kmeans_baseline,3,3,0.05,,3,407161.2,2191045.8000000007,5.381273559464901,0.5568522194371099,6.0144765034852545,19.19220199836293,1.4705182972414974,59599.761720476876,0.5367500124578899,3
pca_5,cosine,kmeans_baseline,5,5,0.06,,5,407161.2,1069091.4000000001,2.6257202307096064,0.3905869084075323,5.00465956862114,19.357897555722268,1.5425987249419593,34834.2479436045,0.5014264807881222,5
pca_5,cosine,kmeans_baseline,7,7,0.06,,7,90695.4,1067639.2000000002,11.771701762162142,0.6919731392988837,4.05554418577631,23.642210808882457,1.4827593996649089,24312.863556302633,0.45292069715505584,6
pca_5,cosine,kmeans_baseline,10,10,0.06,,10,44380.6,985120.7999999999,22.19710414009725,0.7915992342849337,3.533834135274236,22.194886878143187,0.7348724947607275,17096.35302595118,0.40848780783129596,8
pca_5,cosine,kmeans_baseline,15,15,0.06,,15,14558.8,807140.4,55.440036266725286,0.9066694310330305,2.9970276268940474,19.214461596844604,0.007986091701883247,11724.222584994026,0.3587773625784635,11
pca_5,cosine,kmeans_baseline,20,20,0.07,,20,9158.0,816967.3999999998,89.20805852806288,0.9849763775887793,2.689514115451189,15.747176600354758,0.32252748305801177,8755.361584222852,0.36939112784865435,16
nmf_5,euclidean,simulated_annealing,3,3,18.8,,3,814241.8,1769372.2000000002,2.1730304192194505,0.2986212871170512,0.4122879036214422,0.32832539733940497,0.03555088100868442,269.7229486783863,0.060062001743589485,0
nmf_5,euclidean,simulated_annealing,5,5,20.92,,5,389631.0,1331313.4000000001,3.416856974932693,0.5357466853156723,0.3852429949560531,0.3402822729460005,0.20700196358453227,250.13151410089358,-0.014784563648440342,0
nmf_5,euclidean,simulated_annealing,7,7,23.96,,7,296864.6,997160.3999999998,3.358973754364784,0.47427878821368014,0.3857064786837645,0.45333492526292724,0.02537148382585619,247.09947519611666,-0.11952005465375468,0
nmf_5,euclidean,simulated_annealing,10,10,26.53,,10,143132.0,691831.3999999999,4.833520107313528,0.4839036703455561,0.37778803967312585,0.4942794054862921,0.11375619872776865,252.44295714520365,-0.18950539214566844,0
nmf_5,euclidean,simulated_annealing,15,15,31.86,,15,9921.2,666520.5999999999,67.18144982461797,0.7502909465300969,0.35171960238831923,0.7077056116049055,0.045144739561379765,205.31842005899796,-0.27022423561471376,0
nmf_5,euclidean,simulated_annealing,20,20,37.0,,20,1909.6,608267.0,318.53110599078343,0.8614157018224167,0.32919261194814253,0.7297530328561989,0.08911997811850936,187.90269011204634,-0.2887142224109284,0
nmf_5,euclidean,agglomerative_average,3,3,0.23,,3,110200.59999999999,3419056.400000001,31.02575122095525,1.1446558573669152,0.2410724765624652,1.444767302769634,0.5324286058025325,173.40077168030848,0.5418123131445252,0
nmf_5,euclidean,agglomerative_average,5,5,0.15,,5,1325.6,3374013.6000000006,2545.2727821363915,1.6588134314485141,0.2355908455918695,1.4529421985495772,0.5321837898672179,164.88661280121502,0.36382827941083895,0
nmf_5,euclidean,agglomerative_average,7,7,0.15,,7,1295.4,3370808.6000000006,2602.137254901961,2.0597335293361985,0.22957619408544785,1.453206419271464,0.5324286058025325,157.36409442217956,0.25235260042130175,0
nmf_5,euclidean,agglomerative_average,10,10,0.14,,10,1295.4,3362998.8000000007,2596.1083835108852,2.540698822198144,0.21843921903077276,1.329070786632951,0.5324286058025325,148.1601038651197,0.21922782614627612,0
nmf_5,euclidean,agglomerative_average,15,15,0.14,,15,1295.4,3079093.8000000007,2376.944418712367,2.9015588614102468,0.17654184663720163,1.3464813321846123,0.4200278326341452,107.9588837488446,0.11221060509287052,0
nmf_5,euclidean,agglomerative_average,20,20,0.14,,20,1295.4,3028824.6000000006,2338.138490041686,3.3407892365556053,0.1746265855975332,1.364546763864133,0.14463837873626906,100.13905905463466,0.06778076673029765,0
nmf_5,euclidean,louvain,3,3,0.17,,3,395908.9999999998,2719849.9999999995,6.869886766908559,0.7739971180573744,0.36417553062256625,0.5366676945153254,0.4987519023707796,224.26762737346442,0.1298220890294749,0
nmf_5,euclidean,louvain,5,5,0.19,,5,76893.4,1527627.2,19.866818218468687,0.687778884785597,0.2890178272436734,0.7500472116211847,0.012922769459507322,178.3291200070441,0.12120361669405527,0
nmf_5,euclidean,louvain,7,7,0.27,,7,130413.0,1527627.2,11.713764732043584,0.932511721744372,0.30653697537232866,0.6338558346082243,0.012922769459507322,186.43069238988502,0.017442061688985044,0
nmf_5,euclidean,louvain,10,10,0.23,,10,42242.8,1196603.5999999999,28.32680598823941,0.9387377065051931,0.3083235768812408,0.6258579840082469,0.012922769459507322,192.2523950362465,-0.07456719087480801,0
nmf_5,euclidean,louvain,15,15,0.29,,15,8332.2,1196603.5999999999,143.61196322699885,1.2521441839239222,0.2337661364490036,0.6490919589782943,0.012922769459507322,190.29720855017385,-0.10603008275585517,0
nmf_5,euclidean,louvain,20,20,0.3,,20,2560.8,1196603.5999999999,467.2772571071539,1.5539266155524336,0.22697893368382846,0.6505049896712121,0.012922769459507322,186.67105268998205,-0.11333674023950432,0
nmf_5,euclidean,kmeans_baseline,3,3,0.05,,3,407161.2,2219114.6000000006,5.450211365916007,0.5655562210820727,0.2565143246147335,0.5759466359293804,0.3588706812553275,139.28627476870292,0.48515914150607437,3
nmf_5,euclidean,kmeans_baseline,5,5,0.05,,5,82962.4,2052626.8000000003,24.74165163977899,0.9847317287033232,0.18342093093127448,1.281824085276745,0.35388288915460886,56.255608413756434,0.5596161365921176,5
nmf_5,euclidean,kmeans_baseline,7,7,0.05,,7,82962.4,1072525.4,12.927849242548431,0.6866302235892564,0.14546823182775173,1.195478644790537,0.1918401064133648,36.238961655784074,0.5202867472214053,6
nmf_5,euclidean,kmeans_baseline,10,10,0.08,,10,25695.0,1001318.6000000002,38.969394823895705,0.9121462353627888,0.12403506234393491,1.2026202431701276,0.1918401064133648,23.41504051441797,0.4288319623805426,8
nmf_5,euclidean,kmeans_baseline,15,15,0.06,,15,10480.2,848155.3999999998,80.92931432606245,0.9976403471156066,0.10378928085998491,1.1506578010354673,0.2827568243939548,15.83212119533024,0.39306368315036344,12
nmf_5,euclidean,kmeans_baseline,20,20,0.07,,20,14898.2,846463.6,56.81650132230739,1.1542695535113294,0.09054833231972592,1.1326703621128864,0.002000037813620459,11.872237825566955,0.3983247958392504,15
nmf_5,cosine,simulated_annealing,3,3,18.16,,3,814241.8,1769372.2000000002,2.1730304192194505,0.2986212871170512,0.4122879036214422,0.32832539733940497,0.03555088100868442,269.7229486783863,0.060062001743589485,0
nmf_5,cosine,simulated_annealing,5,5,20.61,,5,389631.0,1331313.4000000001,3.416856974932693,0.5357466853156723,0.3852429949560531,0.3402822729460005,0.20700196358453227,250.13151410089358,-0.014784563648440342,0
nmf_5,cosine,simulated_annealing,7,7,24.0,,7,296864.6,997160.3999999998,3.358973754364784,0.47427878821368014,0.3857064786837645,0.45333492526292724,0.02537148382585619,247.09947519611666,-0.11952005465375468,0
nmf_5,cosine,simulated_annealing,10,10,26.63,,10,143132.0,691831.3999999999,4.833520107313528,0.4839036703455561,0.37778803967312585,0.4942794054862921,0.11375619872776865,252.44295714520365,-0.18950539214566844,0
nmf_5,cosine,simulated_annealing,15,15,31.91,,15,9921.2,666520.5999999999,67.18144982461797,0.7502909465300969,0.35171960238831923,0.7077056116049055,0.045144739561379765,205.31842005899796,-0.27022423561471376,0
nmf_5,cosine,simulated_annealing,20,20,36.98,,20,1909.6,608267.0,318.53110599078343,0.8614157018224167,0.32919261194814253,0.7297530328561989,0.08911997811850936,187.90269011204634,-0.2887142224109284,0
nmf_5,cosine,agglomerative_average,3,3,0.14,,3,110200.59999999999,3419056.400000001,31.02575122095525,1.1446558573669152,0.2410724765624652,1.444767302769634,0.5324286058025325,173.40077168030848,0.5418123131445252,0
nmf_5,cosine,agglomerative_average,5,5,0.14,,5,1325.6,3415821.2000000007,2576.811406155704,1.6861840857432426,0.23518661018415118,1.497859516963254,0.5324286058025325,165.20311212449752,0.3164926203267892,0
nmf_5,cosine,agglomerative_average,7,7,0.14,,7,1295.4,3412704.0000000005,2634.478925428439,2.0906528496671406,0.22901470544861022,1.4317702927006284,0.5324286058025325,158.14430184657584,0.2659939854462136,0
nmf_5,cosine,agglomerative_average,10,10,0.14,,10,1295.4,3362998.8000000007,2596.1083835108852,2.540698822198144,0.21843921903077276,1.329070786632951,0.5324286058025325,148.1601038651197,0.21922782614627612,0
nmf_5,cosine,agglomerative_average,15,15,0.13,,15,1295.4,3082875.200000001,2379.863517060368,2.9136441141354954,0.21332071620950196,1.0168205566014348,0.14463837873626906,140.63116913321224,0.06165469099839716,0
nmf_5,cosine,agglomerative_average,20,20,0.13,,20,1295.4,3051344.0000000005,2355.5226184962175,3.367252821690454,0.17507796948529286,1.0663647444181272,0.14463837873626906,105.51738890043266,-0.28522472334706156,0
nmf_5,cosine,louvain,3,3,0.17,,3,378988.9999999999,2724230.8,7.188152690447482,0.7779097734190825,0.35168331701898653,0.5376722997094653,0.4985795737958131,218.69245807837848,0.13692975559429255,0
nmf_5,cosine,louvain,5,5,0.2,,5,76893.39999999998,1527627.2,19.86681821846869,0.6877788847855969,0.2890178272436734,0.7500472116211846,0.012922769459507322,178.32912000704414,0.12120361669405531,0
nmf_5,cosine,louvain,7,7,0.25,,7,130412.99999999999,1270627.8,9.74310689885211,0.7767890679258979,0.3067424146718655,0.6890270417179946,0.012922769459507322,182.86551661255012,0.04448785560749206,0
nmf_5,cosine,louvain,10,10,0.3,,10,7310.200000000001,1527627.2,208.9720117096659,1.3296149904424517,0.15434051577765773,0.8187455340012327,0.024258896203740443,136.95593701564334,-0.04856426021070729,0
nmf_5,cosine,louvain,15,15,0.31,,15,3031.6,1527627.2,503.9013062409289,1.773474719787732,0.16922403653749174,0.671915953147927,0.024258896203740443,135.285804239125,-0.06674409698106117,0
nmf_5,cosine,louvain,20,20,0.33,,20,2309.0,1272957.2,551.3023819835427,1.917268761398986,0.18635766112557203,0.6761927249859003,0.024258896203740443,135.65418927730562,-0.10009323311098706,0
nmf_5,cosine,kmeans_baseline,3,3,0.05,,3,407161.2,2219114.6000000006,5.450211365916007,0.5655562210820727,0.2565143246147335,0.5759466359293804,0.3588706812553275,139.28627476870292,0.48515914150607437,3
nmf_5,cosine,kmeans_baseline,5,5,0.05,,5,82962.4,2052626.8000000003,24.74165163977899,0.9847317287033232,0.18342093093127448,1.281824085276745,0.35388288915460886,56.255608413756434,0.5596161365921176,5
nmf_5,cosine,kmeans_baseline,7,7,0.05,,7,82962.4,1072525.4,12.927849242548431,0.6866302235892564,0.14546823182775173,1.195478644790537,0.1918401064133648,36.238961655784074,0.5202867472214053,6
nmf_5,cosine,kmeans_baseline,10,10,0.06,,10,25695.0,1001318.6000000002,38.969394823895705,0.9121462353627888,0.12403506234393491,1.2026202431701276,0.1918401064133648,23.41504051441797,0.4288319623805426,8
nmf_5,cosine,kmeans_baseline,15,15,0.06,,15,10480.2,848155.3999999998,80.92931432606245,0.9976403471156066,0.10378928085998491,1.1506578010354673,0.2827568243939548,15.83212119533024,0.39306368315036344,12
nmf_5,cosine,kmeans_baseline,20,20,0.07,,20,14898.2,846463.6,56.81650132230739,1.1542695535113294,0.09054833231972592,1.1326703621128864,0.002000037813620459,11.872237825566955,0.3983247958392504,15
nmf_5,jensen_shannon,simulated_annealing,3,3,18.17,,3,814241.8,1769372.2000000002,2.1730304192194505,0.2986212871170512,0.4122879036214422,0.32832539733940497,0.03555088100868442,269.7229486783863,0.060062001743589485,0
nmf_5,jensen_shannon,simulated_annealing,5,5,20.31,,5,389631.0,1331313.4000000001,3.416856974932693,0.5357466853156723,0.3852429949560531,0.3402822729460005,0.20700196358453227,250.13151410089358,-0.014784563648440342,0
nmf_5,jensen_shannon,simulated_annealing,7,7,23.76,,7,296864.6,997160.3999999998,3.358973754364784,0.47427878821368014,0.3857064786837645,0.45333492526292724,0.02537148382585619,247.09947519611666,-0.11952005465375468,0
nmf_5,jensen_shannon,simulated_annealing,10,10,26.28,,10,143132.0,691831.3999999999,4.833520107313528,0.4839036703455561,0.37778803967312585,0.4942794054862921,0.11375619872776865,252.44295714520365,-0.18950539214566844,0
nmf_5,jensen_shannon,simulated_annealing,15,15,31.69,,15,9921.2,666520.5999999999,67.18144982461797,0.7502909465300969,0.35171960238831923,0.7077056116049055,0.045144739561379765,205.31842005899796,-0.27022423561471376,0
nmf_5,jensen_shannon,simulated_annealing,20,20,36.34,,20,1909.6,608267.0,318.53110599078343,0.8614157018224167,0.32919261194814253,0.7297530328561989,0.08911997811850936,187.90269011204634,-0.2887142224109284,0
nmf_5,jensen_shannon,agglomerative_average,3,3,0.41,,3,110200.59999999999,3419056.400000001,31.02575122095525,1.1446558573669152,0.2410724765624652,1.444767302769634,0.5324286058025325,173.40077168030848,0.5418123131445252,0
nmf_5,jensen_shannon,agglomerative_average,5,5,0.39,,5,1325.6,3415821.2000000007,2576.811406155704,1.6861840857432426,0.23518661018415118,1.497859516963254,0.5324286058025325,165.20311212449752,0.3164926203267892,0
nmf_5,jensen_shannon,agglomerative_average,7,7,0.4,,7,1295.4,3412704.0000000005,2634.478925428439,2.0906528496671406,0.22901470544861022,1.4317702927006284,0.5324286058025325,158.14430184657584,0.2659939854462136,0
nmf_5,jensen_shannon,agglomerative_average,10,10,0.45,,10,1295.4,3362998.8000000007,2596.1083835108852,2.540698822198144,0.21843921903077276,1.329070786632951,0.5324286058025325,148.1601038651197,0.21922782614627612,0
nmf_5,jensen_shannon,agglomerative_average,15,15,0.39,,15,1013.4,3325792.400000001,3281.8160647325844,3.152901137187704,0.1880575783052697,1.1662360827128824,0.4200278326341452,136.65638589953025,-0.06276107411533441,0
nmf_5,jensen_shannon,agglomerative_average,20,20,0.38,,20,1013.4,3025486.800000001,2985.4813499111915,3.346421236897149,0.18514236406599122,1.0102959444427035,0.14463837873626906,130.3540109175677,-0.22818790460341531,0
nmf_5,jensen_shannon,louvain,3,3,0.41,,3,378988.9999999999,2724230.7999999993,7.18815269044748,0.7779097734190825,0.35168331701898653,0.5376722997094652,0.49857957379581275,218.69245807837848,0.13692975559429255,0
nmf_5,jensen_shannon,louvain,5,5,0.44,,5,76893.39999999998,1503616.4,19.55455734822495,0.6842897958211221,0.2878904103860288,0.7496122451529013,0.010850143749570718,178.42170273397159,0.12053862618446332,0
nmf_5,jensen_shannon,louvain,7,7,0.48,,7,76893.39999999998,1998350.1999999997,25.988578993775803,1.1125267357606174,0.2708687651464432,0.692743301637852,0.2583781117916748,185.60851392085428,0.0439506440899614,0
nmf_5,jensen_shannon,louvain,10,10,0.42,,10,11274.8,1998350.1999999997,177.2404122467804,1.478446642204114,0.21604195487370173,0.6298950788867385,0.13966641111586564,184.25728516820465,-0.0047989239218124684,0
nmf_5,jensen_shannon,louvain,15,15,0.58,,15,4278.6,1998350.1999999997,467.05702799981293,1.9395986112739305,0.16607211422239032,0.6171942366233428,0.09752500453271518,180.55914832741038,-0.035640357930424894,0
nmf_5,jensen_shannon,louvain,20,20,0.57,,20,3346.8,1220614.4,364.71088801242973,1.6962272847853141,0.1520366826649065,0.6506548724637292,0.010850143749570718,172.51195205665923,-0.07283720405465846,0
nmf_5,jensen_shannon,kmeans_baseline,3,3,0.05,,3,407161.2,2219114.6000000006,5.450211365916007,0.5655562210820727,0.2565143246147335,0.5759466359293804,0.3588706812553275,139.28627476870292,0.48515914150607437,3
nmf_5,jensen_shannon,kmeans_baseline,5,5,0.05,,5,82962.4,2052626.8000000003,24.74165163977899,0.9847317287033232,0.18342093093127448,1.281824085276745,0.35388288915460886,56.255608413756434,0.5596161365921176,5
nmf_5,jensen_shannon,kmeans_baseline,7,7,0.05,,7,82962.4,1072525.4,12.927849242548431,0.6866302235892564,0.14546823182775173,1.195478644790537,0.1918401064133648,36.238961655784074,0.5202867472214053,6
nmf_5,jensen_shannon,kmeans_baseline,10,10,0.06,,10,25695.0,1001318.6000000002,38.969394823895705,0.9121462353627888,0.12403506234393491,1.2026202431701276,0.1918401064133648,23.41504051441797,0.4288319623805426,8
nmf_5,jensen_shannon,kmeans_baseline,15,15,0.07,,15,10480.2,848155.3999999998,80.92931432606245,0.9976403471156066,0.10378928085998491,1.1506578010354673,0.2827568243939548,15.83212119533024,0.39306368315036344,12
nmf_5,jensen_shannon,kmeans_baseline,20,20,0.07,,20,14898.2,846463.6,56.81650132230739,1.1542695535113294,0.09054833231972592,1.1326703621128864,0.002000037813620459,11.872237825566955,0.3983247958392504,15
